Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347.414832,2260.808893,2388.958691,2348.92003,2190.460475,2153.064964,1932.186515,2132.91043,2190.797918,2257.674964,2181.243083,1891.027987,2057.384484,2096.235448,2357.629628,2897.757213,3749.116177,4689.916124,5663.751836,7270.690775,8977.568738,7093.403401,8289.798062,10017.76802,10406.44048,10973.12748,10319.32973,8007.295049,7665.379932,8552.958919,8894.672493,9017.283992,0
Togo,TGO,"GDP per capita, total",SP.GDP_PC.TOTL,76.63845416,79.12013307,81.99474911,87.79197513,99.93788937,109.6201848,121.8335573,124.8793956,124.3495723,131.5698685,120.0538809,131.0987358,149.3505629,176.4737398,237.8140162,256.1026754,251.3266327,308.6949749,319.9419326,337.4492967,417.6685258,342.1913045,281.8103589,252.974371,228.6482558,234.3563261,315.4619345,359.7906208,385.4255264,367.7925842,431.4501597,414.7820816,429.0420347,306.1505634,238.4653956,309.8184401,336.9772363,334.1433955,342.6582741,329.6959963,302.2063942,292.5673576,326.8556001,396.0300441,412.5893919,406.4009505,407.694698,449.1442328,544.1475234,538.4419515,534.0443667,587.0971368,571.8067239,621.3988535,640.9342196,570.910279,597.4710888,626.0915279,679.9727606,679.290249,0
Thailand,THA,"GDP per capita, total",SP.GDP_PC.TOTL,100.7674787,107.4979972,113.7828772,118.1439385,125.938686,137.9186293,161.0055167,166.9230881,174.784799,186.8791519,192.1276287,194.2666812,209.3747325,269.8879525,332.1752377,351.6192943,391.5693808,445.4208425,528.6267784,589.8850092,682.929843,721.0592702,742.8510667,798.0804181,818.0389655,747.7034373,813.4516734,936.780302,1123.437643,1295.464722,1508.942737,1716.415599,1927.884996,2209.357563,2491.419615,2846.590883,3043.97861,2468.191229,1845.835997,2033.25691,2007.731463,1893.256566,2096.19032,2359.121861,2660.13085,2894.06954,3369.540417,3973.009788,4379.658656,4213.000109,5076.342851,5492.119168,5860.579221,6168.260004,5951.878417,5840.047381,5994.229689,6592.919176,7295.47412,7806.742642,0
Tajikistan,TJK,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.632026,469.3379254,346.978414,294.4038807,268.0002958,213.6353401,178.3612209,155.1884916,219.0405,177.5597156,138.4288795,171.0479834,190.0025003,237.7574442,311.6273248,340.5830327,408.8385907,526.6429155,715.8651105,676.1234192,749.5527111,847.3821019,969.2964731,1048.227293,1104.171689,929.0958573,802.518004,806.0415731,826.6215305,870.7875893,0
Turkmenistan,TKM,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.2204829,861.783887,838.5663435,865.789417,846.6461572,820.6842727,792.6684622,622.3706261,589.9054741,554.8327508,562.6370535,590.393217,548.6991477,643.174726,774.4828308,967.8901648,1283.911263,1453.916238,1704.417531,2136.474322,2600.369292,3904.463719,4036.455999,4439.200382,5649.952278,6675.185658,7304.287132,7962.239098,6432.680702,6389.548408,6587.090316,6966.635411,0,0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, total",SP.GDP_PC.TOTL,365.6952972,376.0895192,418.7368409,410.0375661,444.7623901,460.881933,492.1547734,490.7860747,514.4975781,561.3985662,595.5452695,647.2860507,708.6425784,913.1613895,1169.670694,1192.291389,1296.677602,1395.203435,1542.989405,1804.136811,2137.227107,2419.82052,2195.256463,1874.409977,1842.240024,1860.526454,1828.269869,1889.846886,2094.047207,2250.670259,2599.220788,3178.712645,2942.398542,3338.681367,3749.99937,3930.581365,4201.75347,4534.565157,4490.37588,3956.604235,4312.236707,4136.90671,3628.445257,3650.04126,4171.966104,5014.859962,5824.127918,6813.092773,7862.461861,7279.703334,8991.520278,10140.01779,10123.74395,10259.36475,10347.54483,8742.380105,8429.037671,9303.045463,8934.49302,8702.141433,0
Timor-Leste,TLS,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.0859486,529.7937005,508.793923,517.787095,453.4788295,464.5216981,446.459773,523.7355171,614.4340085,676.6239992,806.4091016,947.5133203,1013.050025,1210.032646,1232.456096,1332.782859,1353.747925,1286.405751,1230.228191,1560.509822,0
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.042418,1201.062072,1341.026229,1525.885792,1536.549328,1530.100851,1589.500756,1618.591971,1643.807899,1562.708827,1734.253668,1987.280707,2301.467161,2630.104025,3196.169804,3891.751661,3687.828497,4179.741175,4644.825909,5036.038357,4624.1245,4484.955356,3964.465838,3947.206895,3816.583508,3975.046729,0,0
Tonga,TON,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.0647401,336.6028303,378.179388,455.109998,484.1006851,572.8676408,666.3385041,662.8310363,649.3610725,685.038113,639.6296254,724.8092808,865.8425319,1127.562531,1121.178006,1194.541034,1387.996781,1436.768631,1449.290836,2047.13823,2176.290819,2306.986856,2225.146998,1973.626222,2043.604164,2090.878047,1838.993414,1845.687556,2030.816458,2301.562162,2594.495764,2873.302722,2910.031645,3331.707687,3006.808926,3527.782705,4002.659166,4581.738647,4428.146521,4354.028863,4336.196577,4158.288379,4513.609532,4740.792149,4903.152903,0
South Asia (IDA & IBRD),TSA,"GDP per capita, total",SP.GDP_PC.TOTL,82.34783372,86.04862373,89.91398561,98.98150197,110.8779202,116.4879414,95.80237807,103.0656834,105.61753,113.5117357,120.1323437,124.9111369,122.7497669,137.1623068,162.3803442,169.8187689,161.9104199,183.1191599,203.4912653,222.5748556,262.0848417,271.3226773,274.1425782,283.4419404,275.5978822,292.8182577,303.0938973,328.9956524,345.6686472,341.1528639,359.2428106,312.6658126,324.9161184,315.0057424,349.8730639,380.363552,407.7613272,419.3303531,416.9928844,438.3254399,453.2375599,455.8579432,469.7118435,538.7113285,613.9475702,691.6956971,774.8650635,959.3029143,959.4595601,1041.996394,1257.49871,1367.314444,1364.415095,1381.855213,1494.419297,1541.80501,1650.329799,1866.161061,1898.970114,1956.57779,0
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GDP per capita, total",SP.GDP_PC.TOTL,131.682662,133.6878779,141.4643269,158.2344468,150.8435516,163.9200658,172.5666792,166.3858403,173.5208113,193.5846706,221.7529177,219.7575086,241.3796979,300.3491668,382.098696,409.6505261,432.6369971,462.1432439,496.4864819,580.7829469,711.676344,966.6229819,864.0093367,731.2607103,621.0136815,570.5629888,569.403502,631.6312338,632.5739425,611.2807469,667.6332598,658.7593485,632.5800904,573.6208317,549.6204629,613.671344,617.3742153,624.7659038,587.4162411,580.0740212,601.7231382,559.5645412,594.3561672,725.4095343,878.8006976,1016.397304,1174.838354,1327.217722,1481.544116,1373.77501,1583.993363,1740.055608,1781.69548,1847.300245,1866.682214,1669.492035,1506.435225,1563.371194,1596.16952,1596.21247,0
Trinidad and Tobago,TTO,"GDP per capita, total",SP.GDP_PC.TOTL,631.7021149,676.3980499,704.2191543,760.4012954,788.7027636,807.8742685,787.3392632,823.5545283,815.3244807,831.4251387,869.3513582,938.2817277,1119.038073,1332.776101,2049.21851,2416.243534,2439.170334,3020.237129,3381.240955,4306.79801,5748.668195,6345.001087,7268.099379,6821.850306,6715.659198,6302.668467,4051.479992,4016.41951,3734.45241,3564.359874,4150.301855,4318.519995,4398.502236,3754.76716,3959.285053,4249.094373,4579.970821,4554.320308,4790.138924,5387.138813,6435.164683,6939.801184,7053.070804,8807.900379,10293.80541,12327.23317,14102.49585,16539.87811,21204.10497,14514.14172,16683.35538,19034.1492,19157.41704,20143.66445,20270.85937,18289.70434,16176.94737,16238.19319,17129.91309,17397.98176,0
Tunisia,TUN,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,217.9112744,224.2948462,229.0289562,250.6938628,260.4084803,284.2204544,325.5643388,422.8564533,504.8279386,641.1046085,765.1893753,779.0454062,863.0665906,984.8012385,1157.377923,1371.835716,1286.554171,1206.641356,1203.658407,1156.913735,1147.428594,1199.561899,1259.135655,1281.201457,1253.326553,1491.122129,1551.376893,1799.110329,1660.875379,1743.154533,1975.900295,2113.586292,2208.205303,2292.712947,2386.589244,2211.826817,2253.04471,2344.413533,2760.414314,3111.382703,3193.20657,3370.033926,3775.75001,4307.155878,4128.462783,4141.976353,4264.674946,4152.678587,4222.703245,4305.474165,3861.688531,3697.930831,3481.228739,3438.789089,3317.453593,0
Turkey,TUR,"GDP per capita, total",SP.GDP_PC.TOTL,509.4238522,283.8282742,309.4466672,350.6629496,369.583432,386.3580856,444.5494408,481.6937095,526.2134904,571.617787,489.9302693,455.1049092,558.4210145,686.4899382,927.7990948,1136.375336,1275.956383,1427.371552,1549.644027,2079.220366,1564.247201,1579.073673,1402.406435,1310.255596,1246.824546,1368.401402,1510.676522,1705.894585,1745.364893,2021.852645,2794.344992,2735.710903,2842.367537,3180.192455,2270.334529,2897.867499,3053.954509,3144.391671,4499.730277,4116.177788,4337.478788,3142.949842,3687.890806,4760.142935,6101.467328,7456.393723,8102.121084,9791.648535,10940.98656,9103.705327,10742.43545,11420.77725,11795.31715,12614.47536,12157.33285,11006.24608,10895.31717,10591.47917,9455.595356,9126.55536,0
Tuvalu,TUV,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990.0648199,1037.576547,1069.243796,1047.505216,1176.699693,1185.840518,1323.055479,1362.319581,1367.084534,1464.49188,1462.8547,1391.453495,1610.149462,1874.468285,2182.078388,2183.909889,2263.128602,2644.591922,2936.806259,2599.873012,3022.176507,3640.72324,3507.940655,3454.828692,3398.706484,3197.772252,3255.928693,3572.493579,3700.744262,4059.029996,0
Tanzania,TZA,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.4723984,181.0673252,168.9719669,190.2239517,170.6679887,152.6758419,156.6666733,177.2470403,213.3781111,246.3337198,384.3620275,388.933373,399.29265,394.9776398,400.2297985,418.9649687,446.1223211,478.5147698,471.5605746,536.9412436,667.5876815,675.1529312,721.911127,758.8046115,842.6873434,942.2111709,1000.099416,920.2831375,938.233361,975.4265632,1029.881071,1089.157209,0
Uganda,UGA,"GDP per capita, total",SP.GDP_PC.TOTL,62.50959765,63.22102165,62.22634046,69.17356154,76.31152577,110.8022335,112.0320859,113.169231,117.3845907,128.0747079,133.9716801,146.588879,150.2166483,167.1357708,200.9121993,219.7510474,221.6160248,258.296247,206.6386058,177.2014999,100.0302676,104.2722378,164.6877539,164.2626181,256.7407207,241.7460347,260.3286996,401.5634663,402.2794666,314.7687028,248.0293672,185.0181481,153.943974,167.9412317,201.6026565,281.9662023,287.3882361,289.5044142,295.405358,261.347861,261.8689977,239.473186,245.5000794,254.3011554,296.0143007,333.7316365,349.2171001,403.6637035,474.5179184,796.5309245,819.0073159,829.0103449,786.7280528,806.5955214,879.7202333,843.6294158,733.4312512,747.1969074,770.4524532,794.3410779,0
Ukraine,UKR,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249.443278,1449.962499,1597.534644,1569.757584,1489.688775,1417.865162,1258.136574,1012.098194,935.9589884,872.698742,991.2204028,835.2509542,635.7579226,635.7005351,780.3211789,878.6187489,1047.50279,1366.016476,1826.931391,2300.771402,3065.619809,3887.246861,2542.986521,2965.136316,3569.765304,3855.409415,4029.708034,2948.898656,2016.009365,2074.362179,2502.501888,2933.541312,3464.694446,0
Upper middle income,UMC,"GDP per capita, total",SP.GDP_PC.TOTL,181.6133955,164.6399407,170.67786,174.1048671,192.376863,208.5447253,223.6999294,221.39076,227.9717119,249.1994078,266.3355598,284.2284083,316.9117975,404.2193467,509.5274774,551.8384735,591.3042326,651.7739575,683.7208925,808.3965381,923.9196711,993.0152358,963.5193447,924.0624091,937.0558601,969.1302702,978.2921899,955.3877956,1035.896113,1068.142859,1225.696493,1350.928115,1305.480709,1407.285138,1518.040322,1680.922945,1814.856021,1905.33264,1812.00283,1717.463165,1878.611104,1883.351525,1883.373934,2096.352407,2484.369819,2955.153164,3496.234465,4303.38624,5214.206825,5019.315789,6091.859988,7227.94018,7681.001188,8073.309189,8261.026767,7698.22122,7632.388164,8368.538216,8906.248904,9013.668367,0
Uruguay,URY,"GDP per capita, total",SP.GDP_PC.TOTL,489.3516887,601.7032365,656.713479,584.2914119,741.2436073,701.7049785,664.4388652,580.9713151,574.3472965,717.1396652,760.5886889,996.0887736,775.9873346,1404.724068,1448.325811,1250.199041,1290.630456,1440.226655,1707.483212,2479.958227,3485.991103,3764.835616,3107.400832,1716.185494,1620.936728,1571.306,1940.215706,2415.903719,2676.541231,2732.294612,2990.364248,3578.284729,4082.531892,4720.991306,5458.86395,5985.105857,6317.565767,7329.85349,7713.61877,7250.259427,6875.021328,6284.455901,4090.899267,3624.198052,4120.556611,5226.937806,5887.848703,7026.511491,9091.079039,9451.932449,11992.01663,14236.68119,15171.58466,16973.67421,16831.97294,15613.76427,15387.14403,17322.14739,17277.97011,16190.12696,0
United States,USA,"GDP per capita, total",SP.GDP_PC.TOTL,3007.123445,3066.562869,3243.843078,3374.515171,3573.941185,3827.52711,4146.316646,4336.426587,4695.92339,5032.144743,5234.282036,5609.3826,6094.01799,6726.377832,7225.677331,7801.438143,8592.244364,9452.594681,10564.95271,11674.16854,12574.80471,13976.10103,14433.79204,15543.90227,17121.21276,18236.83193,19071.22303,20038.96174,21417.02011,22857.15443,23888.58398,24342.26286,25419.00247,26387.29758,27694.86862,28690.87946,29967.70529,31459.12263,32853.68347,34513.54644,36334.74765,37133.16772,38023.09487,39496.33463,41712.70152,44114.61165,46298.69319,47976.10495,48382.41348,47099.87282,48467.6686,49886.87876,51610.58186,53117.51216,55064.85861,56839.36793,57951.70628,60062.36481,62996.59441,65297.4383,0
Uzbekistan,UZB,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.4192061,652.8074753,603.3520153,596.9835856,576.4471105,585.9323641,600.5981578,623.0026524,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1634.312095,1926.292997,2137.025122,2281.410973,2492.336643,2615.025134,2567.799207,1826.566919,1529.082864,1724.841134,0
St. Vincent and the Grenadines,VCT,"GDP per capita, total",SP.GDP_PC.TOTL,161.3613468,170.3791373,174.5002698,162.8093197,173.3995647,175.6543632,185.2624861,180.4023597,173.1294128,185.892283,203.8471312,219.1652532,298.1795963,322.3795152,347.9846097,347.4437574,339.1436827,505.1448997,616.4804551,713.4678685,818.7691628,1006.403376,1112.494165,1186.576497,1301.08199,1393.620512,1528.71358,1657.891407,1884.191723,2005.631798,2236.288774,2364.437626,2574.841233,2650.188505,2678.671407,2925.056523,3070.031338,3223.226285,3465.829184,3625.89458,3676.439642,3985.683402,4272.860897,4447.743813,4810.298502,5070.512703,5625.35139,6307.214096,6415.809618,6232.719362,6292.789487,6242.195332,6390.310631,6639.607146,6684.807367,6920.878074,7075.06582,7212.960181,7361.400962,7457.509504,0
"Venezuela, RB",VEN,"GDP per capita, total",SP.GDP_PC.TOTL,955.4461834,970.3563984,1023.355588,1077.402694,864.4716824,869.5352917,876.1539263,892.8791201,937.5977951,930.9257068,1014.45353,1105.623337,1155.404267,1367.911285,2036.43769,2082.310355,2314.990669,2593.076117,2737.001481,3270.600765,3893.698629,4252.33534,4228.901856,4108.479507,3555.806233,3577.781986,3398.13198,2634.220684,3220.86243,2270.958154,2475.380473,2661.033454,2938.161769,2857.938524,2720.367569,3529.589611,3151.269278,3758.844934,3921.718979,4127.107938,4842.04863,4986.677201,3700.879593,3272.615024,4325.682049,5504.976516,6833.395692,8454.466282,11432.7298,11765.11341,13825.34562,10955.34331,12985.49722,12456.6997,16054.4799,0,0,0,0,0,0
British Virgin Islands,VGB,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virgin Islands (U.S.),VIR,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30126.25564,31823.12499,35024.47749,40929.79512,41560.9342,44333.06566,39207.00375,38771.27439,40043.19017,39144.16577,37849.72872,34819.14775,33573.09703,34797.14047,35931.54125,35938.02439,0,0,0
Vietnam,VNM,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.4523276,422.780318,575.4627007,390.4121815,94.56473098,95.18825019,138.4474544,139.2001366,182.3084018,221.1291812,276.8126665,324.1472069,348.0173981,348.3243262,362.9195028,390.093326,404.8078662,430.0528671,480.5797992,546.9096058,687.4797356,784.3724223,906.2841981,1149.424642,1217.272462,1317.893552,1525.111053,1735.141255,1886.67162,2030.265739,2085.100311,2192.2127,2365.623084,2566.600232,2715.273498,0
Vanuatu,VUT,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059.617014,1048.344659,959.8518302,943.2176984,945.0970075,1137.218832,1014.405009,951.155572,1024.876531,1136.642633,1078.569142,1152.184967,1335.85133,1347.482275,1255.082214,1423.887927,1482.732015,1522.053345,1559.39658,1473.666114,1478.536798,1470.572266,1363.113016,1354.149122,1580.583578,1788.087167,1887.226576,2049.618856,2398.612624,2705.597658,2649.618144,2966.857116,3264.537017,3133.090209,3124.233078,3088.258303,2801.939848,2889.853036,3082.356323,3125.257989,3115.35862,0
World,WLD,"GDP per capita, total",SP.GDP_PC.TOTL,451.7460376,463.8336243,489.5508599,516.6171194,554.555923,591.7230702,628.7444784,655.8775715,693.9060689,749.7297335,803.9998733,870.4539736,984.5493246,1178.113616,1332.834122,1457.186157,1556.846255,1729.561194,2005.146656,2288.710405,2532.819409,2576.733887,2507.370322,2513.185988,2561.042843,2643.790617,3069.97117,3431.642999,3772.452178,3870.464819,4285.297939,4464.718328,4668.299052,4669.642643,4939.923742,5412.472889,5453.411297,5357.107852,5272.702524,5396.179363,5499.144804,5397.57372,5533.854139,6131.757135,6821.775279,7298.623553,7813.480083,8696.707965,9425.924809,8832.464927,9553.182115,10490.04227,10607.44025,10783.84934,10952.69025,10249.08832,10286.37616,10827.69924,11385.67217,11433.40217,0
Samoa,WSM,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770.2872913,706.4187607,685.7287646,597.3634163,628.7861807,694.0261678,824.2617576,758.8527214,772.5058494,765.8506278,799.4624533,796.5754774,1310.645942,1322.319566,1460.047152,1659.085896,1559.147665,1490.900625,1542.066736,1557.01718,1633.035432,1909.122171,2353.548219,2590.417791,2796.570246,3133.654113,3379.082093,3168.176706,3566.362378,3933.459357,4022.199119,4037.509315,3937.758712,4073.66601,4109.165135,4259.765002,4188.528346,4324.014018,0
Kosovo,XKX,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087.762401,1490.361033,1413.532587,1638.104739,2086.537326,2147.464271,2237.126598,2685.986222,3254.82027,3209.694108,3286.557443,3741.875052,3596.804655,3891.266363,4080.330717,3603.025501,3780.003689,4045.614209,4419.914327,4417.524062,0
"Yemen, Rep.",YEM,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.247874,482.0606889,498.9634588,393.7392321,291.4721525,285.5695548,374.0114314,428.06081,384.4998469,451.5711388,554.4486334,550.3602417,579.8529205,620.3827587,709.9653062,832.8444886,921.4184439,1017.292001,1229.246843,1116.084594,1334.784845,1374.621285,1446.536354,1607.152365,1673.146354,1602.037841,1138.682995,960.5285337,824.1176287,774.3344898,0
South Africa,ZAF,"GDP per capita, total",SP.GDP_PC.TOTL,443.0098161,454.9620132,473.0116154,511.4972525,548.9959416,584.7040722,621.2208245,675.1353121,711.2258103,780.6259187,834.5527675,897.1298563,917.3562094,1225.089007,1499.141068,1512.770785,1416.708931,1535.118897,1722.226694,2071.551303,2905.807845,2913.241756,2601.057861,2820.434082,2429.027119,1807.976578,2015.813748,2582.494671,2711.514991,2756.212608,3139.95657,3285.961036,3479.077581,3388.728041,3445.242006,3751.856066,3494.376591,3549.569955,3154.026371,3081.562694,3032.420509,2666.482399,2502.269023,3751.28459,4833.626937,5383.662582,5602.001045,6095.632513,5760.808507,5862.787715,7328.606983,8007.415251,7501.475612,6832.449618,6433.195063,5734.642245,5272.913395,6132.477794,6374.029238,6001.406804,0
Zambia,ZMB,"GDP per capita, total",SP.GDP_PC.TOTL,232.1888669,220.0421367,212.5781231,213.8964406,242.3843325,303.2819104,343.3734834,360.2016181,409.7753494,485.8726181,436.7687127,390.5794189,427.8190429,491.1119591,653.2775973,529.7424135,537.2206873,469.5938458,514.4916246,587.9452397,654.4112307,639.5429553,637.5461992,496.1970646,408.7783471,329.5116233,232.5389571,307.8726326,488.7444134,511.3213376,408.7695347,409.7275736,376.4987745,378.1254718,412.2609844,418.5150707,385.1524409,448.3702068,358.5558862,335.7123908,345.6895544,382.9411785,382.2421724,435.4580833,538.5915064,702.7409406,1047.919187,1124.290586,1394.000608,1159.907762,1489.459306,1672.908251,1763.072733,1878.909697,1763.062571,1337.795586,1280.578447,1534.866751,1516.390661,1305.063254,0
Zimbabwe,ZWE,"GDP per capita, total",SP.GDP_PC.TOTL,278.8136991,280.8289505,276.6887808,277.4797151,281.5584401,293.3088536,277.2338721,292.2704106,299.3986328,341.984651,356.2296015,397.7950448,471.9371523,563.0329825,654.4146217,694.5324939,664.1024494,650.1556051,627.967027,723.1065319,901.4991448,1043.746833,1073.063847,940.557839,741.875867,635.0060586,675.8068483,707.5754657,793.4495805,816.0767657,841.9729898,809.0521248,619.372594,591.7201625,611.865711,623.2099674,741.0957267,731.9483797,544.9841629,580.0707181,563.0577411,568.3859092,530.5305794,478.007405,482.9984113,476.5553236,447.8549242,431.7871883,356.6933497,771.5987859,948.3318545,1093.654002,1304.969802,1430.000818,1434.89934,1445.071062,1464.583529,1548.170056,1683.740577,1463.98591,0
